Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
66.5,123,1,37,0,-36,-0.6826426,-0.01696413,0.0082163440224619,0.0,99.99999744388998,0.0,0.0049060094587228
67.0,121,1,36,0,-35,-0.48769262,-0.1291591,0.0082099398915115,0.0,99.999997965397,0.0,0.0052634692829552
67.5,122,1,38,0,-37,0.63121235,-0.15933263,0.0082608569184676,0.0,99.99999794139352,0.0,0.0037527066426275
68.0,121,1,38,0,-37,-0.25004542,0.68192005,0.0083102493074792,0.0,99.99999848104956,0.0,0.003739154614273
68.5,120,1,37,0,-36,-0.81903404,0.38616657,0.008359576295448,0.0,99.99999814994705,0.0,0.0042191026596927
69.0,121,1,38,0,-37,-0.9852369,0.29084387,0.0084086131469802,0.0,99.9999976048593,0.0,0.0045400454465637
69.5,122,1,38,0,-37,-0.2726003,0.26504138,0.0084298965293636,0.0,99.99999765268817,0.0,0.005521693097468
70.0,122,1,38,0,-37,-0.2726003,0.26504138,0.0084252365224206,0.0,99.99999818685636,0.0,0.0043038031461916
70.5,125,1,39,0,-38,0.5394737,0.04357312,0.0084229839045951,0.0,99.9999975948231,0.0,0.0052746566928812
71.0,124,1,39,0,-38,-0.94880855,0.1695846,0.0083636965882742,0.0,99.99999671030004,0.0,0.0063095788633789
71.5,123,1,38,0,-37,-0.2415401,-0.5441625,0.0083056933746333,0.0,99.9999970732261,0.0,0.0053713056675654
72.0,125,1,39,0,-38,-0.49581695,0.6863273,0.0082466931576941,0.0,99.99999709013125,0.0,0.0052721684406009
72.5,125,1,39,0,-38,-0.49581695,0.6863273,0.0081889678657333,0.0,99.99999779874028,0.0,0.0042642565116884
73.0,124,1,38,0,-37,-0.6362288,0.57101256,0.0081318268430798,0.0,99.99999844246015,0.0,0.0033092664891206
73.5,124,1,38,0,-37,-0.115521245,0.21818855,0.0080741865856583,0.0,99.99999807365162,0.0,0.0047465814091398
74.0,122,1,37,0,-36,0.27179202,-0.16151056,0.0080167213461741,0.0,99.9999983467492,0.0,0.0040727232489166
74.5,123,1,38,0,-37,0.73919165,0.63145006,0.0079583957134977,0.0,99.99999775939136,0.0,0.0051909244577129
75.0,123,1,38,0,-37,-0.39212927,-0.28918624,0.0079021489672438,0.0,99.99999762148607,0.0,0.005621657605656
75.5,123,1,38,0,-37,-0.39212927,-0.28918624,0.007847301357091,0.0,99.9999982123778,0.0,0.0046203121270454
76.0,123,1,38,0,-37,-0.7955555,-0.41066206,0.0077948137476847,0.0,99.99999737394126,0.0,0.0043536761748354
76.5,123,1,38,0,-37,-0.7955555,-0.41066206,0.0077414409810935,0.0,99.99999883890408,0.0,0.0038633772371836
77.0,124,1,38,0,-37,-0.7955555,-0.41066206,0.0076880138029026,0.0,99.99999785610906,0.0,0.0056773714020188
77.5,123,1,38,0,-37,-0.52760077,0.41422883,0.0076349342337348,0.0,99.9999979307451,0.0,0.0049965419251256
78.0,123,1,37,0,-36,-1.07483,0.29108185,0.0075827723416501,0.0,99.99999843113623,0.0,0.0049947331780735
78.5,124,1,38,0,-37,-0.37715724,0.16578409,0.0075313183535494,0.0,99.99999769620828,0.0,0.00494053433673
79.0,122,1,38,0,-37,-0.5486098,-0.2535921,0.0074814814814814,0.0,99.99999665705651,0.0,0.005393236697037
79.5,120,1,38,0,-37,-0.40575105,-0.38077325,0.0074324821546839,0.0,99.99999653891416,0.0,0.0051861587949313
80.0,120,1,38,0,-37,-0.40575105,-0.38077325,0.0073837606004483,0.0,99.99999649902082,0.0,0.0056975869099196
80.5,121,1,38,0,-37,-0.029845737,0.09956593,0.0073362064791051,0.0,99.99999707819688,0.0,0.0054223855179913
81.0,120,1,37,0,-36,-0.8484534,0.16875258,0.0072897870804763,0.0,99.99999782256933,0.0,0.0043460253774327
81.5,120,1,37,0,-36,-0.8484534,0.16875258,0.0072423930970193,0.0,99.99999797364414,0.0,0.003734796691135
82.0,121,1,37,0,-36,-0.06542197,-0.66225696,0.0071952696445109,0.0,99.99999710950216,0.0,0.0056224155796611
