Time_ps,HBonds_per_interfacial_water,N_interfacial_water
0.255,1.0,2
0.2555,1.0,2
0.256,1.0,2
0.2565,1.0,2
0.257,1.0,2
0.2575,1.0,2
0.258,1.0,2
0.2585,1.0,2
0.259,1.0,2
0.2595,1.0,2
0.26,1.0,1
0.2605,1.0,2
0.261,1.0,2
0.2615,1.0,2
0.262,1.0,2
0.2625,1.0,2
0.263,0.5,2
0.2635,0.5,2
0.264,0.5,2
0.2645,0.5,2
0.265,0.5,2
0.2655,0.0,1
0.266,0.0,1
0.2665,0.0,1
0.267,0.0,1
0.2675,0.0,1
0.268,0.0,1
0.2685,0.0,1
0.269,0.0,1
0.2695,0.0,1
0.27,0.0,1
0.2705,0.0,1
0.271,0.0,1
0.2715,0.0,1
0.272,0.5,2
0.2725,0.5,2
0.273,0.5,2
0.2735,0.5,2
0.274,0.5,2
0.2745,0.5,2
0.275,0.5,2
0.2755,0.5,2
0.276,0.5,2
0.2765,0.5,2
0.277,0.5,2
0.2775,0.5,2
0.278,0.5,2
0.2785,0.5,2
0.279,0.5,2
0.2795,0.5,2
0.28,0.5,2
0.2805,0.5,2
0.281,0.5,2
0.2815,0.5,2
0.282,0.5,2
0.2825,0.5,2
0.283,0.5,2
0.2835,0.5,2
0.284,0.5,2
0.2845,0.5,2
0.285,0.5,2
0.2855,0.5,2
0.286,0.5,2
0.2865,1.0,3
0.287,1.0,3
0.2875,1.0,3
0.288,1.0,3
0.2885,0.0,1
0.289,0.0,1
0.2895,0.0,1
0.29,0.0,1
0.2905,0.0,1
0.291,0.0,1
0.2915,0.0,1
0.292,0.0,1
0.2925,0.0,1
0.293,0.0,1
0.2935,0.0,1
0.294,1.0,1
0.2945,1.0,1
0.295,1.0,3
0.2955,1.0,3
0.296,1.0,3
0.2965,1.0,3
0.297,1.0,3
0.2975,1.0,3
0.298,1.0,3
0.2985,1.0,3
0.299,1.0,3
0.2995,1.0,3
0.3,1.0,3
0.3005,1.0,3
0.301,1.0,3
0.3015,1.0,3
0.302,1.0,3
0.3025,1.0,3
0.303,1.0,3
0.3035,1.0,3
0.304,1.0,3
0.3045,1.0,3
0.305,1.0,3
0.3055,1.0,3
0.306,1.0,3
0.3065,1.0,3
0.307,1.0,3
0.3075,1.0,3
0.308,1.0,3
0.3085,1.0,3
0.309,1.0,3
0.3095,1.0,3
0.31,1.0,3
0.3105,1.0,3
0.311,1.0,3
0.3115,1.0,3
0.312,1.0,3
0.3125,1.0,3
0.313,1.0,3
0.3135,1.0,3
0.314,1.0,3
0.3145,1.0,3
0.315,1.0,3
0.3155,1.0,3
0.316,1.0,3
0.3165,1.0,3
0.317,1.0,3
0.3175,1.0,3
0.318,1.0,3
0.3185,1.0,3
0.319,1.0,3
0.3195,1.0,1
0.32,1.0,1
0.3205,1.0,1
0.321,1.0,1
0.3215,1.0,1
0.322,1.0,1
0.3225,1.0,1
0.323,1.0,1
0.3235,1.0,1
0.324,1.0,1
0.3245,1.0,1
0.325,1.0,1
0.3255,1.0,1
0.326,0.0,1
0.3265,0.0,1
0.327,0.0,1
0.3275,0.0,1
0.328,0.0,1
0.3285,0.0,1
0.329,0.0,1
0.3295,0.6666666666666666,3
0.33,1.7560975609756098,41
0.3305,1.7560975609756098,41
0.331,1.7560975609756098,41
0.3315,1.7560975609756098,41
0.332,1.7560975609756098,41
0.3325,1.7804878048780488,41
0.333,0.6666666666666666,3
0.3335,1.7804878048780488,41
0.334,1.7804878048780488,41
0.3345,1.7619047619047619,42
0.335,1.7619047619047619,42
0.3355,1.7619047619047619,42
0.336,1.7619047619047619,42
0.3365,1.7619047619047619,42
0.337,1.0,3
0.3375,1.0,3
0.338,1.0,3
0.3385,1.0,3
0.339,1.0,3
0.3395,1.0,3
0.34,1.7619047619047619,42
0.3405,1.7380952380952381,42
0.341,1.7380952380952381,42
0.3415,1.0,3
0.342,1.0,3
0.3425,1.7380952380952381,42
0.343,1.7380952380952381,42
0.3435,1.7619047619047619,42
0.344,1.7619047619047619,42
0.3445,1.7619047619047619,42
0.345,1.7380952380952381,42
0.3455,1.7380952380952381,42
0.346,1.7380952380952381,42
0.3465,1.7380952380952381,42
0.347,1.7380952380952381,42
0.3475,0.6666666666666666,3
0.348,0.6666666666666666,3
0.3485,0.6666666666666666,3
0.349,0.5,2
0.3495,0.5,2
0.35,1.744186046511628,43
0.3505,1.7674418604651163,43
0.351,1.7674418604651163,43
0.3515,0.5,2
0.352,0.5,2
0.3525,0.5,2
0.353,0.5,2
0.3535,0.5,2
0.354,0.5,2
0.3545,0.5,2
0.355,0.5,2
0.3555,0.5,2
0.356,0.5,2
0.3565,0.5,2
0.357,1.0,2
0.3575,1.0,2
0.358,1.0,2
0.3585,1.0,2
0.359,1.0,2
0.3595,1.0,2
0.36,1.0,2
0.3605,1.0,2
0.361,1.0,2
0.3615,1.0,2
0.362,1.0,2
0.3625,1.0,2
0.363,1.0,2
0.3635,1.0,2
0.364,1.0,2
0.3645,1.0,2
0.365,1.0,2
0.3655,0.5,2
0.366,0.5,2
0.3665,0.0,0
0.367,0.0,0
0.3675,1.8181818181818181,44
0.368,1.8181818181818181,44
0.3685,1.8181818181818181,44
0.369,1.7954545454545454,44
0.3695,1.7727272727272727,44
0.37,1.7727272727272727,44
0.3705,0.0,0
0.371,0.0,0
0.3715,0.0,0
0.372,0.0,0
0.3725,0.0,0
0.373,0.0,1
0.3735,0.0,1
0.374,1.0,1
0.3745,1.0,1
0.375,1.0,1
0.3755,1.0,1
0.376,1.0,1
0.3765,1.0,1
0.377,1.0,1
0.3775,1.0,1
0.378,1.0,1
0.3785,1.0,1
0.379,1.0,1
0.3795,1.0,1
0.38,1.0,1
0.3805,1.0,1
0.381,1.0,1
0.3815,1.0,1
0.382,1.0,1
0.3825,1.0,1
0.383,1.0,1
0.3835,1.0,1
0.384,1.0,1
0.3845,1.0,1
0.385,0.0,1
0.3855,0.0,0
0.386,0.0,0
0.3865,0.0,0
0.387,0.0,0
0.3875,0.0,0
0.388,0.0,0
0.3885,1.75,44
0.389,1.75,44
0.3895,1.75,44
0.39,1.75,44
0.3905,0.0,0
0.391,0.0,0
0.3915,0.0,0
0.392,0.0,0
0.3925,0.0,0
0.393,0.0,0
0.3935,0.0,0
0.394,0.0,0
0.3945,0.0,1
