frame,step,time_fs,(H2O)2,*OH,H*,H2,H2O,H2O2,H3O+,H3O2-,H5O2,HO2*,O*,O2
4392,4392,2196.0,0,3,2,8,94,1,1,0,0,0,0,1
4393,4393,2196.5,0,3,3,8,94,1,1,0,0,0,0,1
4394,4394,2197.0,0,3,3,8,94,1,1,0,0,0,0,1
4395,4395,2197.5,0,3,4,8,94,1,1,0,0,0,0,1
4396,4396,2198.0,0,3,4,8,94,1,1,0,0,0,0,1
4397,4397,2198.5,0,3,3,8,94,1,1,0,0,0,0,1
4398,4398,2199.0,0,2,2,8,95,1,1,0,0,0,0,1
4399,4399,2199.5,0,2,2,8,95,1,1,0,0,0,0,1
4400,4400,2200.0,0,2,2,8,95,1,1,0,0,0,0,1
4401,4401,2200.5,0,2,3,8,95,1,1,0,0,0,0,1
4402,4402,2201.0,0,2,3,8,95,1,1,0,0,0,0,1
4403,4403,2201.5,0,2,5,8,95,1,1,0,0,0,0,1
4404,4404,2202.0,0,2,6,8,95,1,1,0,0,0,0,1
4405,4405,2202.5,0,2,6,8,95,1,1,0,0,0,0,1
4406,4406,2203.0,0,2,7,8,95,1,1,0,0,0,0,1
4407,4407,2203.5,0,2,6,8,95,1,1,0,0,0,0,1
4408,4408,2204.0,0,2,5,8,95,1,1,0,0,0,0,1
4409,4409,2204.5,0,2,3,8,95,1,1,0,0,0,0,1
4410,4410,2205.0,0,2,3,8,95,1,1,0,0,0,0,1
4411,4411,2205.5,0,2,3,8,95,1,1,0,0,0,0,1
4412,4412,2206.0,0,2,2,8,95,1,1,0,0,0,0,1
4413,4413,2206.5,0,2,2,8,95,1,1,0,0,0,0,1
4414,4414,2207.0,0,2,2,8,95,1,1,0,0,0,0,1
4415,4415,2207.5,0,2,2,8,95,1,1,0,0,0,0,1
4416,4416,2208.0,0,2,2,8,95,1,1,0,0,0,0,1
4417,4417,2208.5,0,2,3,8,95,1,1,0,0,0,0,1
4418,4418,2209.0,0,2,2,8,95,1,1,0,0,0,0,1
4419,4419,2209.5,0,2,2,8,95,1,1,0,0,0,0,1
4420,4420,2210.0,0,2,2,8,95,1,1,0,0,0,0,1
4421,4421,2210.5,0,2,1,8,95,1,1,0,0,0,0,1
4422,4422,2211.0,0,2,1,8,95,1,1,0,0,0,0,1
4423,4423,2211.5,0,2,2,8,95,1,1,0,0,0,0,1
4424,4424,2212.0,0,2,3,8,95,1,1,0,0,0,0,1
4425,4425,2212.5,0,2,3,8,95,1,1,0,0,0,0,1
4426,4426,2213.0,0,2,5,8,95,1,1,0,0,0,0,1
4427,4427,2213.5,0,2,4,8,95,1,1,0,0,0,0,1
4428,4428,2214.0,0,2,3,8,95,1,1,0,0,0,0,1
4429,4429,2214.5,0,4,2,8,95,0,1,0,0,0,0,1
4430,4430,2215.0,0,4,2,8,95,0,1,0,0,0,0,1
4431,4431,2215.5,0,4,2,8,95,0,1,0,0,0,0,1
4432,4432,2216.0,0,4,2,8,95,0,1,0,0,0,0,1
4433,4433,2216.5,0,4,2,8,95,0,1,0,0,0,0,1
4434,4434,2217.0,0,4,2,8,95,0,1,0,0,0,0,1
4435,4435,2217.5,0,4,2,8,95,0,1,0,0,0,0,1
4436,4436,2218.0,0,4,2,8,95,0,1,0,0,0,0,1
4437,4437,2218.5,0,4,2,8,95,0,1,0,0,0,0,1
4438,4438,2219.0,0,4,3,8,95,0,1,0,0,0,0,1
4439,4439,2219.5,0,4,4,8,95,0,1,0,0,0,0,1
4440,4440,2220.0,0,4,5,8,96,0,0,0,0,0,0,1
4441,4441,2220.5,0,4,5,8,96,0,0,0,0,0,0,1
4442,4442,2221.0,0,4,5,8,96,0,0,0,0,0,0,1
4443,4443,2221.5,0,4,5,8,96,0,0,0,0,0,0,1
4444,4444,2222.0,0,4,4,8,96,0,0,0,0,0,0,1
4445,4445,2222.5,0,4,3,8,96,0,0,0,0,0,0,1
4446,4446,2223.0,0,4,3,8,96,0,0,0,0,0,0,1
4447,4447,2223.5,0,4,4,8,96,0,0,0,0,0,0,1
4448,4448,2224.0,0,4,6,8,96,0,0,0,0,0,0,1
4449,4449,2224.5,0,4,6,8,96,0,0,0,0,0,0,1
4450,4450,2225.0,0,4,5,8,96,0,0,0,0,0,0,1
4451,4451,2225.5,0,4,4,8,95,0,1,0,0,0,0,1
4452,4452,2226.0,0,4,4,8,95,0,1,0,0,0,0,1
4453,4453,2226.5,0,4,3,8,95,0,1,0,0,0,0,1
4454,4454,2227.0,0,4,3,8,95,0,1,0,0,0,0,1
4455,4455,2227.5,0,4,3,8,95,0,1,0,0,0,0,1
4456,4456,2228.0,0,2,3,8,95,1,1,0,0,0,0,1
4457,4457,2228.5,0,2,2,8,95,1,1,0,0,0,0,1
4458,4458,2229.0,0,2,2,8,95,1,1,0,0,0,0,1
4459,4459,2229.5,0,2,2,8,95,1,1,0,0,0,0,1
4460,4460,2230.0,0,2,2,8,95,1,1,0,0,0,0,1
4461,4461,2230.5,0,2,1,8,95,1,1,0,0,0,0,1
4462,4462,2231.0,0,2,2,8,95,1,1,0,0,0,0,1
4463,4463,2231.5,0,2,2,8,95,1,1,0,0,0,0,1
4464,4464,2232.0,0,2,2,8,95,1,1,0,0,0,0,1
4465,4465,2232.5,0,2,2,8,95,1,1,0,0,0,0,1
4466,4466,2233.0,0,2,2,8,95,1,1,0,0,0,0,1
4467,4467,2233.5,0,2,2,8,95,1,1,0,0,0,0,1
4468,4468,2234.0,0,2,2,8,95,1,1,0,0,0,0,1
4469,4469,2234.5,0,2,4,8,95,1,1,0,0,0,0,1
4470,4470,2235.0,0,2,4,8,95,1,1,0,0,0,0,1
4471,4471,2235.5,0,2,4,8,95,1,1,0,0,0,0,1
4472,4472,2236.0,0,2,3,8,95,1,1,0,0,0,0,1
4473,4473,2236.5,0,2,4,8,95,1,1,0,0,0,0,1
4474,4474,2237.0,0,2,4,8,95,1,1,0,0,0,0,1
4475,4475,2237.5,0,2,4,8,95,1,1,0,0,0,0,1
4476,4476,2238.0,0,2,3,8,95,1,1,0,0,0,0,1
4477,4477,2238.5,0,2,3,8,95,1,1,0,0,0,0,1
4478,4478,2239.0,0,2,3,8,95,1,1,0,0,0,0,1
4479,4479,2239.5,0,2,3,8,95,1,1,0,0,0,0,1
4480,4480,2240.0,0,2,2,8,95,1,1,0,0,0,0,1
4481,4481,2240.5,0,2,2,8,95,1,1,0,0,0,0,1
4482,4482,2241.0,0,3,3,8,94,1,1,0,0,0,0,1
4483,4483,2241.5,0,3,3,8,94,1,1,0,0,0,0,1
4484,4484,2242.0,0,3,3,8,94,1,1,0,0,0,0,1
4485,4485,2242.5,0,2,3,8,95,1,1,0,0,0,0,1
4486,4486,2243.0,0,2,4,8,95,1,1,0,0,0,0,1
4487,4487,2243.5,0,2,4,8,95,1,1,0,0,0,0,1
4488,4488,2244.0,0,2,5,8,95,1,1,0,0,0,0,1
4489,4489,2244.5,0,2,3,8,95,1,1,0,0,0,0,1
4490,4490,2245.0,0,2,2,8,95,1,1,0,0,0,0,1
4491,4491,2245.5,0,2,3,8,95,1,1,0,0,0,0,1
4492,4492,2246.0,0,2,3,8,95,1,1,0,0,0,0,1
4493,4493,2246.5,0,2,1,8,95,1,1,0,0,0,0,1
4494,4494,2247.0,0,2,2,8,95,1,1,0,0,0,0,1
4495,4495,2247.5,0,2,2,8,95,1,1,0,0,0,0,1
4496,4496,2248.0,0,2,3,8,95,1,1,0,0,0,0,1
4497,4497,2248.5,0,2,3,8,95,1,1,0,0,0,0,1
4498,4498,2249.0,0,2,3,8,95,1,1,0,0,0,0,1
4499,4499,2249.5,0,2,4,8,95,1,1,0,0,0,0,1
4500,4500,2250.0,0,2,3,8,95,1,1,0,0,0,0,1
4501,4501,2250.5,0,2,3,8,95,1,1,0,0,0,0,1
4502,4502,2251.0,0,2,3,8,95,1,1,0,0,0,0,1
4503,4503,2251.5,0,2,2,8,95,1,1,0,0,0,0,1
4504,4504,2252.0,0,2,2,8,95,1,1,0,0,0,0,1
4505,4505,2252.5,0,4,2,8,95,0,1,0,0,0,0,1
4506,4506,2253.0,0,4,2,8,95,0,1,0,0,0,0,1
4507,4507,2253.5,0,4,2,8,95,0,1,0,0,0,0,1
4508,4508,2254.0,0,4,2,8,95,0,1,0,0,0,0,1
4509,4509,2254.5,0,4,3,8,95,0,1,0,0,0,0,1
4510,4510,2255.0,0,4,3,8,95,0,1,0,0,0,0,1
4511,4511,2255.5,0,4,3,8,96,0,0,0,0,0,0,1
4512,4512,2256.0,0,4,3,8,96,0,0,0,0,0,0,1
4513,4513,2256.5,0,4,4,8,96,0,0,0,0,0,0,1
4514,4514,2257.0,0,4,4,8,96,0,0,0,0,0,0,1
4515,4515,2257.5,0,4,2,8,95,0,1,0,0,0,0,1
4516,4516,2258.0,0,4,2,8,95,0,1,0,0,0,0,1
4517,4517,2258.5,0,4,3,8,95,0,1,0,0,0,0,1
4518,4518,2259.0,0,4,4,8,95,0,1,0,0,0,0,1
4519,4519,2259.5,0,4,5,8,95,0,1,0,0,0,0,1
4520,4520,2260.0,0,4,5,8,95,0,1,0,0,0,0,1
4521,4521,2260.5,0,4,4,8,95,0,1,0,0,0,0,1
4522,4522,2261.0,0,4,4,8,95,0,1,0,0,0,0,1
4523,4523,2261.5,0,4,4,8,95,0,1,0,0,0,0,1
4524,4524,2262.0,0,4,2,8,95,0,1,0,0,0,0,1
4525,4525,2262.5,0,4,1,8,95,0,1,0,0,0,0,1
4526,4526,2263.0,0,4,1,8,95,0,1,0,0,0,0,1
4527,4527,2263.5,0,4,1,8,95,0,1,0,0,0,0,1
4528,4528,2264.0,0,4,1,8,95,0,1,0,0,0,0,1
4529,4529,2264.5,0,2,2,8,95,1,1,0,0,0,0,1
4530,4530,2265.0,0,2,2,8,95,1,1,0,0,0,0,1
4531,4531,2265.5,0,2,3,8,95,1,1,0,0,0,0,1
4532,4532,2266.0,0,2,4,8,95,1,1,0,0,0,0,1
4533,4533,2266.5,0,2,2,8,95,1,1,0,0,0,0,1
4534,4534,2267.0,0,2,2,8,95,1,1,0,0,0,0,1
4535,4535,2267.5,0,2,2,8,95,1,1,0,0,0,0,1
4536,4536,2268.0,0,2,2,8,95,1,1,0,0,0,0,1
4537,4537,2268.5,0,2,2,8,95,1,1,0,0,0,0,1
4538,4538,2269.0,0,2,1,8,95,1,1,0,0,0,0,1
4539,4539,2269.5,0,2,2,8,95,1,1,0,0,0,0,1
4540,4540,2270.0,0,2,2,8,95,1,1,0,0,0,0,1
4541,4541,2270.5,0,2,2,8,95,1,1,0,0,0,0,1
4542,4542,2271.0,0,2,3,8,95,1,1,0,0,0,0,1
4543,4543,2271.5,0,2,3,8,95,1,1,0,0,0,0,1
4544,4544,2272.0,0,2,3,8,95,1,1,0,0,0,0,1
4545,4545,2272.5,0,2,3,8,95,1,1,0,0,0,0,1
4546,4546,2273.0,0,2,4,8,96,1,0,0,0,0,0,1
4547,4547,2273.5,0,2,4,8,96,1,0,0,0,0,0,1
4548,4548,2274.0,0,2,3,8,96,1,0,0,0,0,0,1
4549,4549,2274.5,0,2,3,8,96,1,0,0,0,0,0,1
4550,4550,2275.0,0,2,3,8,95,1,1,0,0,0,0,1
4551,4551,2275.5,0,2,4,8,95,1,1,0,0,0,0,1
4552,4552,2276.0,0,2,4,8,95,1,1,0,0,0,0,1
4553,4553,2276.5,0,2,5,8,95,1,1,0,0,0,0,1
4554,4554,2277.0,0,2,5,8,95,1,1,0,0,0,0,1
4555,4555,2277.5,0,2,3,8,95,1,1,0,0,0,0,1
4556,4556,2278.0,0,2,2,8,95,1,1,0,0,0,0,1
4557,4557,2278.5,0,2,2,8,95,1,1,0,0,0,0,1
4558,4558,2279.0,0,2,2,8,95,1,1,0,0,0,0,1
4559,4559,2279.5,0,2,2,8,95,1,1,0,0,0,0,1
4560,4560,2280.0,0,2,1,8,95,1,1,0,0,0,0,1
4561,4561,2280.5,0,2,1,8,95,1,1,0,0,0,0,1
4562,4562,2281.0,0,2,2,8,95,1,1,0,0,0,0,1
4563,4563,2281.5,0,2,2,8,95,1,1,0,0,0,0,1
4564,4564,2282.0,0,2,3,8,95,1,1,0,0,0,0,1
4565,4565,2282.5,0,2,3,8,95,1,1,0,0,0,0,1
4566,4566,2283.0,0,2,3,8,95,1,1,0,0,0,0,1
4567,4567,2283.5,0,2,3,8,95,1,1,0,0,0,0,1
4568,4568,2284.0,0,2,3,8,95,1,1,0,0,0,0,1
4569,4569,2284.5,0,2,3,8,95,1,1,0,0,0,0,1
4570,4570,2285.0,0,2,1,8,94,1,0,0,1,0,0,1
4571,4571,2285.5,0,2,1,8,94,1,0,0,1,0,0,1
4572,4572,2286.0,0,2,1,8,94,1,0,0,1,0,0,1
4573,4573,2286.5,0,2,2,8,94,1,0,0,1,0,0,1
4574,4574,2287.0,0,2,2,8,95,1,1,0,0,0,0,1
4575,4575,2287.5,0,2,2,8,95,1,1,0,0,0,0,1
4576,4576,2288.0,0,2,2,8,95,1,1,0,0,0,0,1
4577,4577,2288.5,0,2,2,8,95,1,1,0,0,0,0,1
4578,4578,2289.0,0,4,1,8,95,0,1,0,0,0,0,1
4579,4579,2289.5,0,4,1,8,95,0,1,0,0,0,0,1
4580,4580,2290.0,0,4,2,8,95,0,1,0,0,0,0,1
4581,4581,2290.5,0,4,2,8,95,0,1,0,0,0,0,1
4582,4582,2291.0,0,4,3,8,95,0,1,0,0,0,0,1
4583,4583,2291.5,0,4,3,8,95,0,1,0,0,0,0,1
4584,4584,2292.0,0,4,4,8,95,0,1,0,0,0,0,1
4585,4585,2292.5,0,4,3,8,95,0,1,0,0,0,0,1
4586,4586,2293.0,0,4,3,8,95,0,1,0,0,0,0,1
4587,4587,2293.5,0,4,3,8,95,0,1,0,0,0,0,1
4588,4588,2294.0,0,4,3,8,95,0,1,0,0,0,0,1
4589,4589,2294.5,0,4,3,8,95,0,1,0,0,0,0,1
4590,4590,2295.0,0,4,3,8,95,0,1,0,0,0,0,1
4591,4591,2295.5,0,4,3,8,95,0,1,0,0,0,0,1
4592,4592,2296.0,0,4,2,8,95,0,1,0,0,0,0,1
4593,4593,2296.5,0,4,2,8,95,0,1,0,0,0,0,1
4594,4594,2297.0,0,4,3,8,96,0,0,0,0,0,0,1
4595,4595,2297.5,0,4,3,8,96,0,0,0,0,0,0,1
4596,4596,2298.0,0,4,3,8,96,0,0,0,0,0,0,1
4597,4597,2298.5,0,4,5,8,96,0,0,0,0,0,0,1
4598,4598,2299.0,0,4,4,8,96,0,0,0,0,0,0,1
4599,4599,2299.5,0,4,3,8,96,0,0,0,0,0,0,1
4600,4600,2300.0,0,4,2,8,95,0,1,0,0,0,0,1
4601,4601,2300.5,0,4,2,8,95,0,1,0,0,0,0,1
4602,4602,2301.0,0,4,2,8,95,0,1,0,0,0,0,1
4603,4603,2301.5,0,4,2,8,95,0,1,0,0,0,0,1
4604,4604,2302.0,0,2,1,8,95,1,1,0,0,0,0,1
4605,4605,2302.5,0,2,1,8,95,1,1,0,0,0,0,1
4606,4606,2303.0,0,2,2,8,95,1,1,0,0,0,0,1
4607,4607,2303.5,0,2,2,8,95,1,1,0,0,0,0,1
4608,4608,2304.0,0,2,2,8,95,1,1,0,0,0,0,1
4609,4609,2304.5,0,2,2,8,95,1,1,0,0,0,0,1
4610,4610,2305.0,0,2,2,8,95,1,1,0,0,0,0,1
4611,4611,2305.5,0,2,2,8,95,1,1,0,0,0,0,1
4612,4612,2306.0,0,2,2,8,95,1,1,0,0,0,0,1
4613,4613,2306.5,0,2,2,8,95,1,1,0,0,0,0,1
4614,4614,2307.0,0,2,3,8,95,1,1,0,0,0,0,1
4615,4615,2307.5,0,2,2,8,95,1,1,0,0,0,0,1
4616,4616,2308.0,0,2,2,8,95,1,1,0,0,0,0,1
4617,4617,2308.5,0,2,2,8,95,1,1,0,0,0,0,1
4618,4618,2309.0,0,2,3,8,96,1,0,0,0,0,0,1
4619,4619,2309.5,0,2,3,8,96,1,0,0,0,0,0,1
4620,4620,2310.0,0,2,3,8,96,1,0,0,0,0,0,1
4621,4621,2310.5,0,2,3,8,96,1,0,0,0,0,0,1
4622,4622,2311.0,0,2,3,8,96,1,0,0,0,0,0,1
4623,4623,2311.5,0,2,4,8,96,1,0,0,0,0,0,1
4624,4624,2312.0,0,2,4,8,96,1,0,0,0,0,0,1
4625,4625,2312.5,0,2,4,8,96,1,0,0,0,0,0,1
4626,4626,2313.0,0,2,3,8,96,1,0,0,0,0,0,1
4627,4627,2313.5,0,2,3,8,96,1,0,0,0,0,0,1
4628,4628,2314.0,0,2,4,8,96,1,0,0,0,0,0,1
4629,4629,2314.5,0,2,5,8,96,1,0,0,0,0,0,1
4630,4630,2315.0,0,2,4,8,95,1,1,0,0,0,0,1
4631,4631,2315.5,0,2,3,8,95,1,1,0,0,0,0,1
4632,4632,2316.0,0,2,3,8,95,1,1,0,0,0,0,1
4633,4633,2316.5,0,2,3,8,95,1,1,0,0,0,0,1
4634,4634,2317.0,0,2,2,8,95,1,1,0,0,0,0,1
4635,4635,2317.5,0,2,2,8,95,1,1,0,0,0,0,1
4636,4636,2318.0,0,2,2,8,95,1,1,0,0,0,0,1
4637,4637,2318.5,0,2,2,8,95,1,1,0,0,0,0,1
4638,4638,2319.0,0,2,1,8,95,1,1,0,0,0,0,1
4639,4639,2319.5,0,2,2,8,95,1,1,0,0,0,0,1
4640,4640,2320.0,0,2,2,8,95,1,1,0,0,0,0,1
4641,4641,2320.5,0,2,2,8,95,1,1,0,0,0,0,1
4642,4642,2321.0,0,2,2,8,95,1,1,0,0,0,0,1
4643,4643,2321.5,0,2,1,8,95,1,1,0,0,0,0,1
4644,4644,2322.0,0,2,3,8,95,1,1,0,0,0,0,1
4645,4645,2322.5,0,2,3,8,95,1,1,0,0,0,0,1
4646,4646,2323.0,0,2,3,8,95,1,1,0,0,0,0,1
4647,4647,2323.5,0,2,2,8,95,1,1,0,0,0,0,1
4648,4648,2324.0,0,2,2,8,95,1,1,0,0,0,0,1
4649,4649,2324.5,0,2,1,8,95,1,1,0,0,0,0,1
4650,4650,2325.0,0,2,1,8,95,1,1,0,0,0,0,1
4651,4651,2325.5,0,2,2,8,95,1,1,0,0,0,0,1
4652,4652,2326.0,0,2,2,8,95,1,1,0,0,0,0,1
4653,4653,2326.5,0,4,3,8,95,0,1,0,0,0,0,1
4654,4654,2327.0,0,4,3,8,95,0,1,0,0,0,0,1
4655,4655,2327.5,0,4,3,8,95,0,1,0,0,0,0,1
4656,4656,2328.0,0,4,3,8,95,0,1,0,0,0,0,1
4657,4657,2328.5,0,4,4,8,95,0,1,0,0,0,0,1
4658,4658,2329.0,0,4,4,8,95,0,1,0,0,0,0,1
4659,4659,2329.5,0,4,4,8,95,0,1,0,0,0,0,1
4660,4660,2330.0,0,4,4,8,95,0,1,0,0,0,0,1
4661,4661,2330.5,0,4,5,8,95,0,1,0,0,0,0,1
4662,4662,2331.0,0,4,4,8,95,0,1,0,0,0,0,1
4663,4663,2331.5,0,4,4,8,95,0,1,0,0,0,0,1
4664,4664,2332.0,0,4,5,8,95,0,1,0,0,0,0,1
4665,4665,2332.5,0,4,5,8,95,0,1,0,0,0,0,1
4666,4666,2333.0,0,4,3,8,95,0,1,0,0,0,0,1
4667,4667,2333.5,0,4,4,8,95,0,1,0,0,0,0,1
4668,4668,2334.0,0,4,3,8,95,0,1,0,0,0,0,1
4669,4669,2334.5,0,4,3,8,95,0,1,0,0,0,0,1
4670,4670,2335.0,0,4,1,8,95,0,1,0,0,0,0,1
4671,4671,2335.5,0,4,1,8,95,0,1,0,0,0,0,1
4672,4672,2336.0,0,4,1,8,95,0,1,0,0,0,0,1
4673,4673,2336.5,0,4,1,8,95,0,1,0,0,0,0,1
4674,4674,2337.0,0,4,2,8,95,0,1,0,0,0,0,1
4675,4675,2337.5,0,4,3,8,95,0,1,0,0,0,0,1
4676,4676,2338.0,0,4,3,8,95,0,1,0,0,0,0,1
4677,4677,2338.5,0,4,3,8,95,0,1,0,0,0,0,1
4678,4678,2339.0,0,4,3,8,95,0,1,0,0,0,0,1
4679,4679,2339.5,0,4,2,8,95,0,1,0,0,0,0,1
4680,4680,2340.0,0,4,3,8,95,0,1,0,0,0,0,1
4681,4681,2340.5,0,4,2,8,95,0,1,0,0,0,0,1
4682,4682,2341.0,0,2,2,8,95,1,1,0,0,0,0,1
4683,4683,2341.5,0,2,3,8,95,1,1,0,0,0,0,1
4684,4684,2342.0,0,2,3,8,95,1,1,0,0,0,0,1
4685,4685,2342.5,0,2,3,8,95,1,1,0,0,0,0,1
4686,4686,2343.0,0,2,2,8,95,1,1,0,0,0,0,1
4687,4687,2343.5,0,2,2,8,95,1,1,0,0,0,0,1
4688,4688,2344.0,0,2,4,8,95,1,1,0,0,0,0,1
4689,4689,2344.5,0,2,4,8,95,1,1,0,0,0,0,1
4690,4690,2345.0,0,2,3,8,95,1,1,0,0,0,0,1
4691,4691,2345.5,0,2,3,8,95,1,1,0,0,0,0,1
4692,4692,2346.0,0,2,3,8,95,1,1,0,0,0,0,1
4693,4693,2346.5,0,2,3,8,95,1,1,0,0,0,0,1
4694,4694,2347.0,0,2,3,8,95,1,1,0,0,0,0,1
4695,4695,2347.5,0,2,3,8,95,1,1,0,0,0,0,1
4696,4696,2348.0,0,2,3,8,95,1,1,0,0,0,0,1
4697,4697,2348.5,0,3,5,8,94,1,1,0,0,0,0,1
4698,4698,2349.0,0,3,4,8,94,1,1,0,0,0,0,1
4699,4699,2349.5,0,3,4,8,94,1,1,0,0,0,0,1
4700,4700,2350.0,0,3,4,8,94,1,1,0,0,0,0,1
4701,4701,2350.5,0,3,4,8,94,1,1,0,0,0,0,1
4702,4702,2351.0,0,2,3,8,95,1,1,0,0,0,0,1
4703,4703,2351.5,0,2,3,8,95,1,1,0,0,0,0,1
4704,4704,2352.0,0,2,3,8,95,1,1,0,0,0,0,1
4705,4705,2352.5,0,2,4,8,95,1,1,0,0,0,0,1
4706,4706,2353.0,0,2,4,8,95,1,1,0,0,0,0,1
4707,4707,2353.5,0,2,4,8,95,1,1,0,0,0,0,1
4708,4708,2354.0,0,2,4,8,95,1,1,0,0,0,0,1
4709,4709,2354.5,0,2,6,8,95,1,1,0,0,0,0,1
4710,4710,2355.0,0,2,7,8,95,1,1,0,0,0,0,1
4711,4711,2355.5,0,2,5,8,95,1,1,0,0,0,0,1
4712,4712,2356.0,0,2,4,8,95,1,1,0,0,0,0,1
4713,4713,2356.5,0,2,4,8,95,1,1,0,0,0,0,1
4714,4714,2357.0,0,2,2,8,95,1,1,0,0,0,0,1
4715,4715,2357.5,0,2,1,8,95,1,1,0,0,0,0,1
4716,4716,2358.0,0,2,1,8,95,1,1,0,0,0,0,1
4717,4717,2358.5,0,2,1,8,95,1,1,0,0,0,0,1
4718,4718,2359.0,0,2,1,8,95,1,1,0,0,0,0,1
4719,4719,2359.5,0,2,2,8,95,1,1,0,0,0,0,1
4720,4720,2360.0,0,2,2,8,95,1,1,0,0,0,0,1
4721,4721,2360.5,0,2,2,8,95,1,1,0,0,0,0,1
4722,4722,2361.0,0,2,2,8,95,1,1,0,0,0,0,1
4723,4723,2361.5,0,2,3,8,95,1,1,0,0,0,0,1
4724,4724,2362.0,0,2,2,8,95,1,1,0,0,0,0,1
4725,4725,2362.5,0,2,3,8,95,1,1,0,0,0,0,1
4726,4726,2363.0,0,2,3,8,95,1,1,0,0,0,0,1
4727,4727,2363.5,0,2,4,8,95,1,1,0,0,0,0,1
4728,4728,2364.0,0,2,5,8,95,1,1,0,0,0,0,1
4729,4729,2364.5,0,4,5,8,95,0,1,0,0,0,0,1
4730,4730,2365.0,0,4,4,8,95,0,1,0,0,0,0,1
4731,4731,2365.5,0,4,3,8,95,0,1,0,0,0,0,1
4732,4732,2366.0,0,4,5,8,95,0,1,0,0,0,0,1
4733,4733,2366.5,0,4,5,8,95,0,1,0,0,0,0,1
4734,4734,2367.0,0,4,5,8,95,0,1,0,0,0,0,1
4735,4735,2367.5,0,4,5,8,95,0,1,0,0,0,0,1
4736,4736,2368.0,0,4,2,8,95,0,1,0,0,0,0,1
4737,4737,2368.5,0,4,3,8,95,0,1,0,0,0,0,1
4738,4738,2369.0,0,4,3,8,95,0,1,0,0,0,0,1
4739,4739,2369.5,0,4,2,8,95,0,1,0,0,0,0,1
4740,4740,2370.0,0,4,2,8,95,0,1,0,0,0,0,1
4741,4741,2370.5,0,4,2,8,95,0,1,0,0,0,0,1
4742,4742,2371.0,0,5,4,8,94,0,1,0,0,0,0,1
4743,4743,2371.5,0,5,3,8,94,0,1,0,0,0,0,1
4744,4744,2372.0,0,5,3,8,94,0,1,0,0,0,0,1
4745,4745,2372.5,0,4,2,8,95,0,1,0,0,0,0,1
4746,4746,2373.0,0,4,1,8,95,0,1,0,0,0,0,1
4747,4747,2373.5,0,4,1,8,95,0,1,0,0,0,0,1
4748,4748,2374.0,0,4,1,8,95,0,1,0,0,0,0,1
4749,4749,2374.5,0,4,1,8,95,0,1,0,0,0,0,1
4750,4750,2375.0,0,4,3,8,95,0,1,0,0,0,0,1
4751,4751,2375.5,0,4,3,8,95,0,1,0,0,0,0,1
4752,4752,2376.0,0,4,3,8,95,0,1,0,0,0,0,1
4753,4753,2376.5,0,4,3,8,95,0,1,0,0,0,0,1
4754,4754,2377.0,0,4,5,8,95,0,1,0,0,0,0,1
4755,4755,2377.5,0,4,5,8,95,0,1,0,0,0,0,1
4756,4756,2378.0,0,2,6,8,95,1,1,0,0,0,0,1
4757,4757,2378.5,0,2,4,8,95,1,1,0,0,0,0,1
4758,4758,2379.0,0,2,2,8,95,1,1,0,0,0,0,1
4759,4759,2379.5,0,2,2,8,95,1,1,0,0,0,0,1
4760,4760,2380.0,0,2,3,8,95,1,1,0,0,0,0,1
4761,4761,2380.5,0,2,3,8,95,1,1,0,0,0,0,1
4762,4762,2381.0,0,2,2,8,95,1,1,0,0,0,0,1
4763,4763,2381.5,0,2,3,8,95,1,1,0,0,0,0,1
4764,4764,2382.0,0,2,3,8,95,1,1,0,0,0,0,1
4765,4765,2382.5,0,2,3,8,95,1,1,0,0,0,0,1
4766,4766,2383.0,0,2,3,8,95,1,1,0,0,0,0,1
4767,4767,2383.5,0,2,2,8,95,1,1,0,0,0,0,1
4768,4768,2384.0,0,2,3,8,95,1,1,0,0,0,0,1
4769,4769,2384.5,0,2,3,8,95,1,1,0,0,0,0,1
4770,4770,2385.0,0,3,4,8,94,1,1,0,0,0,0,1
4771,4771,2385.5,0,3,4,8,94,1,1,0,0,0,0,1
4772,4772,2386.0,0,2,3,8,95,1,1,0,0,0,0,1
4773,4773,2386.5,0,2,4,8,95,1,1,0,0,0,0,1
4774,4774,2387.0,0,2,2,8,95,1,1,0,0,0,0,1
4775,4775,2387.5,0,2,2,8,95,1,1,0,0,0,0,1
4776,4776,2388.0,0,2,5,8,95,1,1,0,0,0,0,1
4777,4777,2388.5,0,2,5,8,95,1,1,0,0,0,0,1
4778,4778,2389.0,0,2,5,8,95,1,1,0,0,0,0,1
4779,4779,2389.5,0,2,3,8,95,1,1,0,0,0,0,1
4780,4780,2390.0,0,2,2,8,95,1,1,0,0,0,0,1
4781,4781,2390.5,0,2,2,8,95,1,1,0,0,0,0,1
4782,4782,2391.0,0,2,1,8,95,1,1,0,0,0,0,1
4783,4783,2391.5,0,2,1,8,95,1,1,0,0,0,0,1
4784,4784,2392.0,0,2,2,8,95,1,1,0,0,0,0,1
4785,4785,2392.5,0,2,2,8,95,1,1,0,0,0,0,1
4786,4786,2393.0,0,2,2,8,95,1,1,0,0,0,0,1
4787,4787,2393.5,0,2,3,8,95,1,1,0,0,0,0,1
4788,4788,2394.0,0,2,3,8,95,1,1,0,0,0,0,1
4789,4789,2394.5,0,2,3,8,95,1,1,0,0,0,0,1
