Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
91.0,120,1,35,0,-34,0.0498199,0.17051257,0.008614469685375,0.0,99.99999678544684,0.0,0.0047040876766057
91.5,121,1,35,0,-34,-0.75568676,0.5684175,0.0085654035957303,0.0,99.99999834763838,0.0,0.0037047868397138
92.0,119,1,34,0,-33,-0.2937751,0.21503851,0.008516525084841,0.0,99.99999832890978,0.0,0.0037243674478899
92.5,118,1,33,0,-32,-0.2496964,0.41706735,0.0084682012594837,0.0,99.99999708500962,0.0,0.0047363557309902
93.0,119,1,34,0,-33,-0.15862063,0.12981498,0.0084399905984914,0.0,99.9999963700495,0.0,0.0050265809832333
93.5,118,1,33,0,-32,0.007774815,0.029079944,0.0084315599447807,0.0,99.99999782621856,0.0,0.004158442493845
94.0,119,1,34,0,-33,0.2910311,0.47146577,0.0084232303827397,0.0,99.99999826248477,0.0,0.0036701590667834
94.5,121,1,35,0,-34,-0.025820583,0.31666765,0.0084155299055613,0.0,99.99999575799728,0.0,0.005233699670003
95.0,122,1,36,0,-35,-0.15207878,0.21313044,0.0084082705668801,0.0,99.99999771282756,0.0,0.0038629242646253
95.5,124,1,37,0,-36,-0.3016692,-0.14229332,0.0084007467330429,0.0,99.99999771572696,0.0,0.003749782260538
96.0,126,1,38,0,-37,0.15568109,0.6435833,0.0083943487676601,0.0,99.9999960638425,0.0,0.0046499517097699
96.5,127,1,39,0,-38,0.29201147,-0.07545377,0.0083885390815677,0.0,99.99999575999242,0.0,0.0059667034519389
97.0,127,1,39,0,-38,0.29201147,-0.07545377,0.0083841618898023,0.0,99.9999975930056,0.0,0.0070314765804123
97.5,127,2,40,0,-38,-0.48619536,-0.28092426,0.008339251293497,0.0,99.99999751616409,0.0,0.0071563385954392
98.0,129,2,41,0,-39,-0.68794703,0.19232549,0.0082941496983028,0.0,99.99999677863607,0.0,0.0072866710000502
98.5,127,2,40,0,-38,-0.9083903,0.030621871,0.0082475468063331,0.0,99.99999760542944,0.0,0.0039174496520692
99.0,125,2,38,0,-36,0.16452877,0.27823162,0.0082008101043558,0.0,99.9999978244657,0.0,0.0059839862897518
